High Desert Museum,sign say me property,fence bird,small animal sitting dirt,view lake mountain,large pile black lava,man sitting cave backpack,waterfall middle forest,view city hill,river tree rock water,fence bird,small animal sitting dirt,large building lot light,man holding bird arm,large building lot window,pile log,group bear sitting rock,polar bear water,large pile wood,room table chair staircase,group sea otter swimming water,group people sitting bench middle forest,group chicken,bird flying air,fence made stick,small waterfall middle forest,horse grazing wood,horse drawn carriage,large pile dirt room,fish tank rock water,glass vase dead tree,wooden bench,room bunch hat wall,forest tree,small stream middle forest,large rock,cabin wood,group sea lion,man walking street night,display native clothing accessory,log cabin snow,man white shirt standing water,small penguin walking snow,stream rock water,squirrel sitting log wood,large pile trash sitting ground,man standing rock desert,wooden pole sign,large rock middle desert,large stone wall wood,forest filled tree,small wooden cabin tree yard,woman sitting room stove,painting wall white frame,sign picture group people,map area,sign say high desert,fish tank filled rock gravel,nan,nan,nan,nan
Schreiner's Iris Gardens,bunch flower grass,pink flower field yellow,row white vas filled colorful flower,pink flower garden,road lake background,large white house tower,boat docked river,field tree green grass background,carousel horse,pink flower field yellow,red flower,bunch flower,field flower,bench garden flower plant,lawn chair,garden lot flower tree,bunch pink white rose,garden many different flower plant,garden purple flower green leaf,woman purple shirt,purple flower green leaf,small patch yellow flower grass,garden flower plant background,garden lot flower tree,blue chair front bush pink flower,field flower church background,pink flower middle field,garden lot flower tree,white blue flower,field full flower tree,man car looking field flower,bunch flower,garden flower plant ground,field flower blue sky background,white flower garden,close pink flower,garden many different flower,small stream garden lot plant,bed purple flower,sign say welcome garden,garden lot flower tree,garden purple flower green tree,yellow red flower green leaf,garden lot flower tree,purple flower white yellow center,group purple flower garden,bush flower white red,vase flower,woman holding bunch flower,vase flower,bunch flower,vase purple iris,vase flower,bunch flower,man standing next bunch yellow flower,vase yellow white flower,vase filled purple white flower,vase filled purple flower,nan,nan,nan
Crater Lake National Park,lake surrounded tree,crater lake,person standing rock overlooking lake,blue lake,waterfall middle forest,body water,crater,lake boat water,large cliff,crater,large body water,man standing rock overlooking lake,blue lake,body water,lake snow,large body water,large body water,body water,view water hill,squirrel sitting rock,large body water,large body water,large body water,large blue lake,view earth airplane,tree view ocean,large body water,large canyon,crater lake oregon,large body water,large body water,mountain tree rock background,blue sky,large body water,view lake mountain sunset,foggy day,rocky mountain tree rock,view lake,view mountain range,view lake mountain dusk,view mountain ocean,view sunset,sign say trail side mountain,rocky trail lake distance,large body water,view lake trail,trail summit mount whitney,sign pole red white,large body water,view lake mountain trail,large body water,view lake mountain hill,foggy day mountain,field tree fog background,rocky mountain,small bird sitting ground,large field tree sign,mountain tree rock,nan,nan,nan
Astoria Column,tall white monument,tall building sign,tall stone column,view city window,view house lake background,red train track,astoria bridge california,wooden fence,small cabin wood,tall building sign,tall brown pole,tall stone column,view ocean hill,view sea mountain hill,view lake forest,tall tower,fog valley,clock tower top,tall white brown monument,view water hill,view bay bridge top hill,field tree,view ocean hill,view bay bridge top hill,woman standing front building,tall stone monument,view bay bridge top hill,cross hill,monument park sign,black plaque white blue design,view hill tree background,table fire pit,bench hill,tall monument park,tall white monument,tall tower clock top,field view ocean,view ocean hill,beer sitting top hill,monument large piece glass,tall stone tower,view lake mountain hill,view mountain hill,bench grassy hill overlooking ocean,grassy field,view water hill,tall tower painting,tall tower clock top,tall statue,tall tower clock top,field cloudy sky,tall white pole,tall tower sky background,tall stone monument,large monument park,large monument park,tall white monument,nan,nan,nan,nan
Mount Hood,man fishing lake mountain background,mountain distance lake,mountain snow covered peak background,view lake,waterfall middle forest,lake mountain background,lavender field fore,view mountain,train traveling forest filled tree,lake mountain background,body water,large mountain,road mountain background,mountain covered snow,lake mountain background,field flower,waterfall jungle,lake mountain background,field lavender flower,large body water,forest tree,road mountain background,mountain background,forest tree fence,road mountain background,cloudy sky,car driving road mountain background,snow covered mountain,snow covered mountain,view lake mountain hill,blue sky,view lake mountain balcony,view mountain,snow covered mountain,clear blue sky,sign side mountain,mountain snow,ski lift going mountain,street car driving,view mountain range church distance,mountain snow covered slope,mountain snow covered peak distance,group people standing snow covered mountain,view mountain,man woman standing snow,man standing top snow covered mountain,ski lift going mountain,ski lift going mountain,black white building,snow covered mountain,large mountain,mountain snow covered peak,small plant blue flower growing ground,tree hill,large mountain range,field mountain background,nan,nan,nan,nan,nan
Rogue River,view lake mountain hill,river running forest filled tree,view mountain top,pile rubble middle street,dog laying grass water,body water,view vineyard estate dusk,group people kays paddling river,man kayak pad,large body water,river rock tree background,couple bird sitting top building,river small waterfall middle,river middle forest,man kaying river,river wood,river tree rock background,river wood tree rock,stream middle rocky gorge,large building bridge background,view river moving car,bridge water,street sign pole front bridge,large hill,bridge river,car driving highway,river surrounded tree forest,river middle forest,body water,road white line,sign side road,river running forest filled tree,river running forest filled tree,river running forest filled tree,group people rafting river,man standing rock water,river rock bridge background,boat floating water near dock,group people raft rafting river,river wood tree rock,river middle forest,river wood tree bush,bald eagle perched tree branch,bald eagle perched tree branch,two bird flying sky,sign pole,stream wood,river flowing lush green forest,sign rock,river rock water,river running forest filled tree,wooden fence,river rapid,river flowing rocky gorge,nan,nan,nan,nan,nan,nan,nan
Sarah P. Duke Gardens,large tree middle park,group people standing around field flower,garden lot flower tree,church large altar tall tower,tree house slide wood,large building lot window,monkey sitting middle forest,river tree water background,canal boat building background,group people standing around field flower,field pink tulip yellow,large field flower,stone bench,large plant green leaf garden,driveway stone wall tree,park fountain many tree,pond filled water lily,garden lot plant flower,bridge river surrounded tree,garden many flower tree,woman walking step garden,lake surrounded tree rock,garden lot flower plant,field purple flower,pink tulip field,map park,bridge river,small stream wooded area,small pond pink flower,bird standing rock,bunch yellow bamboo stick,red bridge river,small child standing concrete ledge,little girl reaching flower,little girl boy sitting dock,white bird house sitting top hill,park bench fire hydra,large tree front building,stone wall,statue man top stone pillar,sign say sardale garden,large rock water,path wood,woman sitting red bench next lake,garden path bench,stone fern leaf design,pond water lily house background,woman standing red bridge river,small stream middle forest,dirt path,garden yellow flower white,woman standing front pot cactus,large building fountain front,walkway wood,view garden top hill,man walking across red bridge,garden disneyland world resort,small waterfall middle forest,nan,nan,nan
Elijah Mountain Gem Mine,group people working garden,table filled lot different colored rock,pile colorful stone,display case many different colored rock,fish tank,red roof,classroom sign say school,tree red apple growing,group people working wall,table filled lot different colored glass,table lot item,heart shaped box filled lot colorful stone,table full crystal,table lot green glass,table lot pink white crystal,counter bunch different colored rock,two tray rock plant,table bunch rock bowl,group people working building,group people dressed pirate,group people working garden,group people sitting around table,room lot people,large collection animal head,table bunch crystal,table bunch small rock,group people standing around table,sign wooden wall,bunch flower,group people standing front store,pile glass shard,two boy holding sign,table ice candle,group child playing boat,group child working garden,group people gathered around wooden structure,man woman playing game,room lot item floor,person holding book bunch mineral,man plaid shirt,person holding small glass object,large collection pink white crystal,table bunch different type bread,display various type shoe,collection green black stone,group rock,pile coin,large stone object,amethite crystal,boy playing bucket wooden structure,little girl looking box wood,man two child sitting bench,man woman wearing mask holding child,woman holding bird,person holding two piece white quartz,man child sitting ground,woman wearing face mask,group people yard child,nan,nan,nan
North Carolina Museum of Natural Sciences,dinosaur skeleton jungle,restaurant lot table chair,bird flying circular glass window,large building lot light,street scene building clock,lake bridge boat water,large room blue wall couch,person holding flower hand,yellow flower green leaf background,restaurant lot table chair,large room table chair,bird flying sky,waterfall museum,tree middle forest,dinosaur skeleton museum,large painting man suit,large dinosaur museum,large building globe top,large building lot window,statue man woman garden,mirror hanging wall,wall bunch picture,display marble ball,large display animal,child sitting tree,horse drawn carriage,giant elephant statue,large display various type fish,turtle laying ground,large display glass,large rock sign,bird flying air building,large dinosaur skeleton,large dinosaur skeleton,plant butterfly head,three child sitting table large bowl food,couple people standing front wall,white plate sandwich cup coffee,shark head display museum,window butterfly,large skeleton horse,dinosaur skull display,lizard sitting rock tank,dinosaur statue,frog sitting rock next plant,large tree middle field,yellow snake black stripe head,tree trunk,fish tank,dinosaur skeleton museum,rock small hole,waterfall middle rocky area,dinosaur skeleton museum,display dinosaur museum,fish tank inside,manta ray swimming ocean,large white sculpture,man walking past store large ice sculpture,nan,nan,nan
Old Salem Museums & Gardens,house white fence green lawn,wooden covered bridge,bridge sun shining,large house pool front yard,house large lawn small building,cemetery city new orleans,horse drawn carriage city street,woman standing front yellow red building,white fence,red house white chimney roof,red house,large tree,large brown building,large white ceiling,white dog standing grass,bunch purple leaf garden,cemetery many graf tree,tree orange leaf,brick gate sign say entrance campus,stone building red roof purple flower,room lot table chair,white picket fence front house,room table chair,red house white door green shutter,red house black fence tree,old house converted building village stour,large building fence front,group people sitting bench,wooden covered bridge,bridge rainbow colored light,parking lot,bridge metal railing,inside wooden structure beam,sign brick wall say winter bakery,brick house porch,tree front brick building,road tree sign,large stone building tower,fire brick oven,table bunch tea cup,man sitting picnic table porch,brick sidewalk,brick building,brick house sign front,street sign building,wooden bridge,street row house,tree front house,man working piece wood,large tree,tree middle street,pink house red door,large building roof,street car parked,large brick building red roof,man making pottery,room door window,tree front building,nan,nan,nan
Casino at Harrah’s Cherokee,entrance hotel surrounded rock,new game joker coming,stage large screen light,sign say whitter del,circle inn,river running lush green forest,bear standing next tree,large wooden statue front building,waterfall middle forest,stage large screen light,stage large screen,large room lot people,large room lot people,restaurant lot light hanging ceiling,large room long table ceiling,restaurant lot table chair,sign outside,new game bemo coming,large room stage many balloon,bathtub hotel room,large building flag top,slot machine lot money,view city hill,view city night rooftop,hotel park,restaurant large number people,group people playing game room,casino lot crap,group people holding picture frame,plate food,casino lot slot machine,man playing video game,view pool tree balcony,woman playing video game,sign pole,slot machine lot money,large room ceiling sign,woman sitting chair hotel lobby,casino table chair,large building,woman man standing front building,statue horse,view street mountain background,hotel corner street,group people playing instrument stage,large sign side road,stone wall sign say cemetery located middle,statue man hat rifle,sign say time 10 00 30,large crowd people,sign restaurant middle road,casino lot slot machine,large room red chair screen,large room lot people playing video game,slot machine red light,large room many computer monitor,large sign red arrow pointing right,window view street,nan,nan,nan
Battleship North Carolina,large battleship sitting top body water,large battleship sitting top dock,large battleship sitting top blue table,park fountain statue,wooden pier lamp,house tree bush front,large white house,train parked front building,body water,large battleship sitting top blue table,large battleship,large body water,boy sitting cannon,person wearing bracelet name,large gray ship,small plane wooden deck,large white ship,large ship water,large battleship,woman sitting chair room,sign say welcome state,large battleship,large ship lot flag,man standing next large machine gun,large ship water,large military ship,large ship,large ship,large battleship,sign side building,plaque wall national war memorial,large plane ship,large battleship sitting top wooden deck,large battleship,wooden dock,large battleship sitting top wooden dock,blue white plane,sign military hospital,large battleship,large kitchen,large battleship sitting top body water,room table chair mirror,large ship docked water,two men standing boat,boy standing front boat,group people standing around large model boat,large painting ship,display silver trophy cup,man woman standing dock,large crane,man woman sitting boat,large battleship,large machine gun,room bunch yellow black cone,plane ground,large ship,nan,nan,nan,nan,nan
Smoky Mountain Trains Museum,model train set room,two men working piece wood,model train set,toy train going tunnel,tunnel wood,group people standing around picnic area,horse rider center,small waterfall middle forest,stream wood,model train set room,model train set,group people standing around car,model train set,long row train car,young boy standing front train,river boat,body water,model train set,model train set,model train set track,long wooden table,large rock,large room lot rock,model train set track,display case many different type radio equipment,train traveling track small town,train track,model train set,long row shelf,great smoky mountain railroad rug,sign side building,store lot glass shelf,model train set,model train set track,metal bracelet black wire,model train set track,row train track,tree front house,model train set track rock,train traveling small town,model train set,model train set,train traveling track next bridge,model train display museum,model train set room,store variety item display,model train set track,model train set,train track,model train set museum,model train set room,model train set track,model train track,model train set room,model train set track,large room many different type gun,model train set,model train set room,nan,nan,nan
Currituck Beach Lighthouse,tall tower light top,man woman wearing mask front lighthouse,tall red brick lighthouse black top,view water hill,white lighthouse,war memorial base australian,horse beach,path wood,wooden bridge,tall red brick lighthouse,tall red brick lighthouse,small island church middle,view lake small town,lighthouse middle park,lighthouse middle park,man woman wearing mask front lighthouse,tall red brick tower,lighthouse hill,tall tower clock top,tall tower,tall tower clock top,red lighthouse sits grassy field,tall tower clock top,tall light house,tall red brick lighthouse,spiral staircase building,body water,spiral staircase building,tall brick tower,spiral staircase castle,spiral staircase stone building,spiral staircase stone building,large black boat,group people standing front tall tower,tall red brick lighthouse,lighthouse middle field,tall tower,tall brick tower,tall brick lighthouse,tall tower clock top,house wood,tall red brick lighthouse,large green field,tall tower clock top,white house red roof picket,white door,tall tower,white house pink flower front,house large lawn front,white house red roof,lighthouse park,sign say creek beach lighthouse,man standing brick floor,tall brick chimney,tall brick tower,dock tree sunset,body water,grassy field next body water,nan,nan,nan
Joyce Kilmer Memorial Forest,forest filled lot tree,couple tree,plaque rock wood,lake surrounded tree,view mountain high point,wooden bridge,north face men mountain park shirt,waterfall wood tree rock,scenic road mountain,two tall tree wood,large tree forest,plaque rock wood,sign side building,view mountain,stream wood,person standing wood near tree,trail wood,forest filled lot tree,stream wood,stone wood,tall tree forest,woman climbing tree wood,tree leaf branch sky,man standing next large tree,person walking forest filled tree,small stream wood,man handstant rock,stream wood,woman standing wood near tree,bridge stream wood,plaque ground front building,forest filled lot green tree,two tall tree forest,man woman standing tree,two people sitting ground next tree,trail wood,stone bridge wood,stone wood,stream wood,forest dead tree leaf,woman standing next large tree,tall tree thick trunk,dog walking ground,stream running forest filled tree,sign wood trail,man kneeling dog wood,sign say keep dog leash,wooded area lot tree leaf,large rock middle forest,plaque side rock,man standing next large tree,stream running forest filled tree,moss covered tree trunk,plaque side road read memorial great war,mushroom tree wood,trail wood,sign tree,forest lot tree plant,nan,nan,nan
Fontana Lake,lake surrounded tree mountain,person sitting boat looking water,bridge milky background,tree root growing,wooden bridge,river small house background,view mountain high point,view mountain,scenic road mountain,person sitting boat looking water,body water,bridge milky background,man standing rock near water,lake surrounded tree,two dog sitting boat,view mountain range,view mountain hill,bridge river,road car driving,grave john,body water,lake surrounded mountain,view lake mountain park,lake surrounded tree,wooden bridge lake,body water,body water,boat lake mountain background,boat traveling water near forest,body water,river blue sky cloud,boat floating water,view mountain lake,body water,green gecko eating piece fruit,boat traveling river tree background,boat green water floor,body water,body water,bridge river,body water,body water,kayak middle river,body water,body water,bridge river,black white photo bridge,body water,body water,body water,body water,view lake mountain hill,man standing ledge body water,lake surrounded tree,view lake deck,woman boat lake,body water,body water,nan,nan,nan
Greensboro Science Center,large snake glass tank,tiger laying ground zoo,tiger laying dirt,child playing blue plastic tube,street scene building light,wooden bridge river wood,large stone fountain park,water park resort,large red brick building,tiger walking dirt path,tiger walking path wood,fish tank inside,large dinosaur museum,fish swimming aquarium,large blue sign,large aquarium many fish swimming around,penguin sitting log,tor laying grass yard,tiger laying ground zoo,tiger laying ground,dog sitting ground,person rope,fox laying dirt,group people working tree,kola,crocodile laying ground,rock sitting ground next wooden bench,brown horse laying wooden platform,monkey hanging rope tree,ra,blue bird white head black tail,small lizard sitting top rock,guinea,cat poking hole,room large screen clock,motorcycle parked room tv,large green machine blue light,blue purple octopus large tentacle,long corridor blue light,glass display case,long wooden floor,group dinosaur,dinosaur rock,large display stuffed animal,person walking dark room,large aquarium variety animal,toy dinosaur,small lizard laying table,lizard glass enclosure,large snake laying table,fish tank filled water rock,fish tank filled colorful,large dragon statue,large aquarium fish,fish tank,snake sitting rock,jellyfish water,nan,nan,nan,nan
Tweetsie Railroad,train track,train people inside,couple kid playing game room,person standing top mountain,boy looking display rock,wooden table bunch button,large white house red trim,front store tree fore,train track,train track,train track,christmas train coming station,man standing front red door,train track,merry christmas greeting card,train track,group people riding roller coaster,green train,row house,entrance restaurant,green car driving road next hill,group people sitting stage,large fire burning sky,wooden box map park,train track,large red yellow crane,man standing front large screen,red building sign say sweet bread,front restaurant,man standing truck dog,train track,building red wagon parked front,black trash bag,train track,large brown building wooden fence,train car track,group people standing around horse drawn wagon,group people standing around small house,group people standing around horse drawn wagon,green train car,train light,large christmas tree,train lot smoke coming,group people standing next sign,parking lot,group people standing front building,sign restaurant,woman black shirt sunglass,group child standing bridge,train track,woman two child walking garden,two child standing front building,woman feeding goat fence,train going track park,train track,group people riding horse road,man woman standing jail cell,nan,nan,nan,nan
GSMNP - Deep Creek Trail,waterfall wood tree rock,great smoky mountain national park,waterfall wood,stream wood,tunnel wood,truck parked parking lot behind,view mountain range balcony,view top mountain,view mountain hill,waterfall wood tree rock,waterfall wood,great smoky mountain national park,sign say trail side tree,man standing wood fire,river small waterfall middle,waterfall middle forest,river wood,river wood,small waterfall middle forest,wooden bridge stream wood,river water flowing,bunch white flower,sign say way trail,waterfall middle forest,small waterfall wood,waterfall middle forest,small waterfall middle forest,map area,man yellow kayak paddle river,road fallen tree blue sky,small waterfall middle forest,small waterfall middle forest,river wood rock tree,road tree bush side,road sign,road tree blue sky,creek wood,river running forest filled tree,river running forest filled tree,man walking across creek wood,two people standing front waterfall,small stream wood,small waterfall middle forest,small waterfall middle forest,small waterfall middle forest,small waterfall wood,waterfall wood,small waterfall wood,waterfall jungle,waterfall wood,sign grass near tree,small waterfall wood,waterfall middle forest,small waterfall middle forest,waterfall wood,man standing front waterfall,nan,nan,nan,nan,nan
Museum of the Cherokee Indian,statue man park,entrance museum chiro india,woman standing store table,small cabin wood,sign say whitter del,herd horse grazing field,house fence front,large wooden statue front building,waterfall middle forest,entrance museum chiro india,entrance museum cherokee indian,store large display clothing,scene man horse pulling cart,display statue george washington,room round carpet,display man suit,sign front building,sign museum mountain,display pottery,black white checkered shirt,display pottery,wall quote say great american revolution,statue man,group men standing front statue,street car parked,mural ship,clock face,group people sitting bench front building,statue man,person holding box rock,man black hoodie,woman sitting stone bench,statue man,room statue man,white wall,display mask,scene man woman cart,wooden table,statue man,statue man horse,pink diamond box label,statue man,statue man,man sitting bench front statue,statue man,card picture man suit,display pottery pot vas,display pottery item,black white statue,bathroom toilet quote wall,display pottery,wall painting people,book picture man suit,rifle display case,display gun uniform,room lot white table,display clay animal museum,black red object white surface,nan,nan,nan
Oconaluftee Indian Village,group people standing around fire pit,small cabin wood,man kneeling bench wood,circle inn,sign say whitter del,house fence front,herd horse grazing field,waterfall middle forest,bridge river train,small cabin wood,small house wood,man kneeling bench wood,group people sitting bench,small wooden structure,group people standing around small structure,man walking past monkey zoo,group people playing game park,small cabin wood,group people standing around tree,group people sitting room,group people walking forest,pink silver tray pattern,man kima,group people standing around table,man standing shade,table bunch different type knife,group people sitting stone wall,woman standing front sign,woman hugging little girl,man hat shirt,man holding red white flag,man standing next pile log,man white shirt,man white shirt,sign say old lady,man standing canopy sand,group people sitting around table,man sitting ground knife,wooden structure clothes hanging,sign say donvillee front forest,man standing front building,woman man standing front small cabin,room two bed window,small cabin wood,man standing front shelter,man sitting front fire pit,man sitting table dog,man sitting table dog,group people standing around wooden structure,man woman standing garden,field horse grazing,field barn background,woman standing front table bunch fruit,room lot wooden furniture,group people walking around park,chicken standing bench wood,tree leaning river,fence front house,nan,nan,nan
Bird Island,pier ocean wave crashing front,person flying kite beach,sailer ocean,person flying kite beach,sky blue,sailer distance,group bird flying wave,wooden deck bench,mailbox sand,field tall grass,woman sitting beach looking ocean,person foot beach,wooden bench sign say,body water,pier wave crashing shore,beach scene,man walking beach surfboard,sandy beach,sandy beach,beach rocky shoreline cloudy sky,grassy field dirt path leading ocean,body water,view beach blue sky,beach rock body water,ladybird road,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Fargo-Moorhead Visitors Center,colorful elephant statue front barn,group child posing front mural,man shooting target,street sign building,small plane sitting hangar flag,exterior restaurant night,large tiger statue,front hotel night,street lot tall pole,colorful elephant statue front building,colorful elephant statue,large green field,woman sitting front sign,tree leaf,group people posing front mural,man shooting target,group people standing around table,yellow black bird statue,stone word love,woman standing next sign say north dakota,woman standing next sculpture horse,statue man,two woman standing front sculpture,large metal horse sculpture sitting wooden floor,large wheel display museum,metal sculpture horse,sign say north dakota,counter sign say,man woman standing front wall poster,sign say welcome north dakota,large white building,large white building,large white building,large white building,stone name two people,stone writing,sign front church,man walking sidewalk backpack,sidewalk marker,sidewalk sign say love,large lobby stone counter,woman standing front wall poster,cart sign paper,black chair,yellow bull statue,room table chair painting,large white building,large white building,highway sign background,large white sign,yellow toy tractor,large white building,sidewalk handprint,sidewalk graffiti written,colorful pig statue,sidewalk graffiti written,stone writing grass,sign grass picture man,nan,nan,nan
North Dakota State Capitol Building,university minnesota campus,large white building,view park lot tree,grassy field,bridge river,tiger laying ground,boat water,house green roof tree front,large room table chair,large white building,sign snow,campus city edmonton,large field lot grass,sign building say south entrance,statue two men park,crowd people gathered front tall building,man white shirt,pink rose green leaf,federal reserve building washington,flag lined row,large conference room,large conference room,large green field,group people painting sidewalk,man sitting table bunch stuffed animal,display pottery,cloudy sky,view city hill,large conference room,long hallway large wooden wall,long hallway chandel,tall building,plaque front building,two flag hanging wall,flag displayed lobby white house,large room long table chair,room lot table chair,statue bison,large gold door,large wooden table,large room lot chair,wooden wall,long row bench,long hallway lot wood glass,long hallway column chandel,large building,large grassy field,tall building,tall building clock top,tall building christmas tree top,wooden cabinet door open,blur car,aerial view city fort texas,large mammoth museum,display animal,large dinosaur skeleton,display dinosaur,large field car parked,nan,nan,nan
Painted Canyon Overlook,view hill valley desert,hill,view valley tree hill,bear walking brush,view valley mountain top hill,view mountain tree,group people riding horse lush green field,hill,field dirt road hill,view valley,field dirt road blue sky,view city hill,dirt road hill background,field dirt road blue sky,barren landscape rock dirt,sign side hill,large field snow,dog walking snow,hill tree bush,field grass,rocky landscape rock tree,field snow ground,small animal standing middle field,view valley top hill,view desert hill,man standing front building,field grass,wooden bench,sunset view top hill,sunset view top hill,field wheat,field grass,field blue sky cloud,rocky mountain side,sign middle field,view landscape hill,view landscape hill,field blue sky background,view desert hill,field grass,large tree,field red barn white truck,sign rock,person touching rock hand,large rock formation,man standing next large rock,bison field,bear walking across road car,view valley mountain hill,large sign picture field,field tree distance,clear blue sky,flower grass,man climbing rock mountain,bunch purple flower,view mountain valley background,nan,nan,nan,nan,nan
The Dakota Zoo,mountain lion walking grass,man two girl sitting table,tiger laying ground,grassy field,table two cup tea pot,boat water,large room table chair,tiger laying ground,tiger laying ground,ra,eagle sitting tree branch park,white tiger laying rock,bear standing hind snow,two bear playing,tiger rolling snow,tree trunk,boy looking deer,young boy standing next brown horse,man standing front glass enclosure,cow standing,man boy standing room,deer fenced area bird feeder,group people sitting table,sign say welcome zoo,park bench table middle,large wooden building,bear statue log cabin,young boy standing next large bird,group people sitting front red barn,group child playing slide,young boy looking penguin,woman baby looking tiger,tiger sitting window car,tiger standing ladder grass,tiger standing field,tiger standing grass,deer laying grass,tiger laying top wooden bench,bear cage zoo,llama,ra,group bird sitting top wooden fence,large bird standing top tree,groundhog sitting ground,seal standing water,raccos zoo,small dog standing grass,bear walking fence zoo,ose bird standing grass,white tiger sitting top rock,black bear cage,black cat cage,sign grass fence,bird standing ground,bird yellow head,two deer standing next tree,nan,nan,nan,nan,nan
Thunder Road Amusement Park,man putting golf ball green,man riding skateboard cement ramp,large tiger statue,front large building tree,wall bunch different type triangle,front hotel night,small plane sitting hangar flag,red floor,car dealer lot parked front,parking lot car parked,man playing golf green course,large circular fountain,group go kart racing car,truck parked parking lot,mini golf hole ball,miniature golf course bridge water,body water,man standing bridge river,man playing mini golf miniature course,man sitting rock front cross,small pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Theodore Roosevelt National Park,bear walking grassy field,two bison walking dirt road,group horse walking hill,view mountain tree,group people playing game ice hockey,view landscape top hill,view valley,red house middle green field,view valley tree river,sign mountain background,sign mountain sky background,bear walking grassy field,view hill sign fore,field dirt road blue sky,field blue sky green grass,group horse grazing field,view badlands top bluff,large hill,herd bison crossing road,log cabin,horse walking across road,group horse standing hill,cat sitting ground,large hill,brown horse standing field grass,large mountain,three prairie groundhog field,hill small house top,view mountain hill,mountain yellow flower,small animal sitting grass,deer walking field grass,brown horse grazing field,herd elephant grazing field,deer standing field tall grass,herd bison,group cow walking hill,horse grazing field grass,large bison standing field,sign middle field,deer standing brush,display horse rider,groundhog standing hind,large brown animal laying ground,field snow,river running valley,sign fore field,field bush tree,large hill tree background,field hill background,herd bison grazing grassy field,group horse standing field,field dirt road tree,hill horse grazing,group horse grazing field,field yellow tree,field hill background,field dirt path,nan,nan,nan
Roosevelt Park Zoo,group penguin sitting rock pond,pond water tree background,lion sitting behind chain link fence,plane display,clock building,wooden church steeple front,group people standing around table,red brick building,group bird,group penguin sitting rock pond,group penguin,pond water rock,lion sitting cage zoo,bird feeder,red panda cat food,goat looking fence,sign information different animal,cat sitting ground fence,pig yard,horse walking grass near tree,goat playing ball dirt,dog sitting top rock,man standing doorway dog,large elephant standing zoo enclosure,dog laying cage,zebra walking across dirt covered field,bear fence behind tree,rhino fenced area,lion cage zoo,dog standing cage behind chain link fence,tiger laying cage zoo,group goat,yellow house,sign say child zoo,bird sitting nest,man child looking sign,two small black sheep,gifet statue two gifets,cage monkey,small monkey sitting tree branch,young boy petting sheep,gife standing fenced area,deer laying ground next building,gife standing fenced area,red panda walking tree branch,bear cage,deer laying grass tree,gife standing wooden platform,deer standing front building,goat walking street next red wall,black white train engine,lion behind chain link fence,lion standing front christmas tree,tiger cage,zebra eating grass,pool black white tile,train engine display museum,bird sitting top fence,nan,nan,nan
Dickinson Museum Center,dinosaur museum people looking,display tool table,display case gun rifle,church small town,room many different type equipment,large indoor swimming pool,little girl playing green frc,display ring,church two tower cross front,dinosaur skeleton museum,large dinosaur skeleton,display various tool,display watch,mr peter board game,display jewelry item,person holding bunch glowing rock,table display various colored rock,display various type food,table bunch different item,large dinosaur skeleton,large room table chair,large dinosaur skeleton,dinosaur skeleton museum,large building,sign dinosaur museum city mesa arizona,display bird,radio sitting top wooden table,dinosaur skeleton display,display case bird,display various item table,display bird,display various type animal museum,yellow vase,table bunch shell,large dinosaur skeleton,table bunch different item,table bunch different colored glass item,white rhino statue,large dinosaur skeleton,dinosaur walking museum display,large dinosaur skeleton,dinosaur skeleton display,window view parking lot,white table book picture man,large dinosaur skeleton,bunch glowing colored rock,display glass vas,group child playing large display water,house lawn fire hydra,room desk fire place,woman standing kitchen black white checkered floor,large dinosaur skeleton,couple kid standing front building,two child standing front dinosaur skeleton,girl standing front display fossil,display old new item,table bunch item,woman looking display fossil specimen,nan,nan,nan
Bonanzaville,white building blue sky background,white horse drawn carriage,house sign front door,small plane sitting hangar flag,large tiger statue,large white building,front large building tree,car parked front building,front hotel night,white horse drawn carriage,horse drawn carriage,house porch,classroom desk chalk board,street building car parked front,small house stone walkway front,small wooden cabin,display case necklace picture woman,classroom desk chair,bedroom bed chair,living room fireplace couch,living room fireplace couch,stuffed bison shown display,large machine warehouse,row wooden building,sign say aros first house,plaque picture man suit,horse drawn carriage,sign front building say museum,blue white truck,sign say domestic,display white coat,statue man standing next wagon,plane hangar,building sign front,barber shop lot chair mirror,large room horse drawn carriage,wall bunch picture,room table chair,plaque map,man standing front display weapon,display artifact national museum,room lot furniture chair,brick building,white building,building sign front,bathroom tub sink,man standing front church,red water tower,red barn,red building sign say open,large white machine sitting room,red black train,sign wall say battle little bighorn,sign wall,police car badge side,poster production wizard,poster band first show,parking lot,nan,nan,nan
